,return_time,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.),departure_time_2
15138,2019-06-16 02:09:42,2,Laivasillankatu,14.0,Senaatintori,1024.0,327,2019-06-16 02:04:13
15139,2019-06-16 02:30:28,121,Vilhonvuorenkatu,270.0,Tulisuontie,6027.0,1572,2019-06-16 02:04:11
15140,2019-06-16 02:20:08,4,Viiskulma,30.0,Itämerentori,2660.0,955,2019-06-16 02:04:08
15141,2019-06-16 02:10:05,135,Velodrominrinne,134.0,Haukilahdenkatu,1557.0,353,2019-06-16 02:03:58
15142,2019-06-16 02:09:39,213,Huopalahden asema,214.0,Valimon asema,1294.0,341,2019-06-16 02:03:52
15143,2019-06-16 02:12:06,121,Vilhonvuorenkatu,134.0,Haukilahdenkatu,1615.0,490,2019-06-16 02:03:51
15144,2019-06-16 02:04:39,7,Designmuseo,7.0,Designmuseo,0.0,46,2019-06-16 02:03:49
15145,2019-06-16 02:30:55,54,Gyldenintie,555.0,Kalevalantie,5952.0,1626,2019-06-16 02:03:44
15146,2019-06-16 02:40:22,559,Pohjankulma,627.0,Piispansilta,4736.0,1107,2019-06-16 02:03:37
15147,2019-06-16 02:15:18,12,Kanavaranta,121.0,Vilhonvuorenkatu,2720.0,714,2019-06-16 02:03:22
15148,2019-06-16 02:09:48,135,Velodrominrinne,134.0,Haukilahdenkatu,1575.0,384,2019-06-16 02:03:21
15149,2019-06-16 02:13:42,15,Ritarikatu,42.0,Haapaniemenkatu,1817.0,624,2019-06-16 02:03:13
15150,2019-06-16 02:15:14,12,Kanavaranta,121.0,Vilhonvuorenkatu,2763.0,726,2019-06-16 02:03:07
15151,2019-06-16 02:27:22,43,Karhupuisto,86.0,Kuusitie,3916.0,1455,2019-06-16 02:03:03
15152,2019-06-16 02:20:22,268,Porolahden koulu,124.0,Isoisänsilta,4729.0,1036,2019-06-16 02:03:01
15153,2019-06-16 02:42:40,150,Töölönlahden puisto,80.0,Jäähalli,2076.0,2387,2019-06-16 02:02:49
15154,2019-06-16 02:16:42,1,Kaivopuisto,4.0,Viiskulma,1175.0,838,2019-06-16 02:02:42
15155,2019-06-16 02:11:56,161,Eteläesplanadi,31.0,Marian sairaala,1815.0,554,2019-06-16 02:02:38
15156,2019-06-16 02:06:57,51,Itälahdenkatu,57.0,Lauttasaaren ostoskeskus,1231.0,258,2019-06-16 02:02:35
15157,2019-06-16 02:11:03,10,Kasarmitori,162.0,Leppäsuonaukio,1860.0,504,2019-06-16 02:02:34
15158,2019-06-16 02:07:59,15,Ritarikatu,16.0,Liisanpuistikko,605.0,329,2019-06-16 02:02:28
15159,2019-06-16 02:16:54,21,Töölönlahdenkatu,80.0,Jäähalli,2476.0,866,2019-06-16 02:02:23
15160,2019-06-16 02:13:44,611,Matinkartanontie,581.0,Niittykumpu (M),2399.0,697,2019-06-16 02:02:04
15161,2019-06-16 02:31:38,11,Unioninkatu,259.0,Petter Wetterin tie,7087.0,1774,2019-06-16 02:02:03
15162,2019-06-16 02:37:41,120,Mäkelänkatu,124.0,Isoisänsilta,4084.0,2134,2019-06-16 02:02:02
15163,2019-06-16 02:23:03,82,Töölöntulli,139.0,Kaironkatu,4866.0,1268,2019-06-16 02:01:51
15164,2019-06-16 02:08:40,19,Rautatientori / itä,26.0,Kamppi (M),798.0,409,2019-06-16 02:01:44
15165,2019-06-16 02:31:04,11,Unioninkatu,260.0,Herttoniemi (M),6848.0,1758,2019-06-16 02:01:41
15166,2019-06-16 02:18:31,119,Gebhardinaukio,109.0,Hertanmäenkatu,2621.0,1006,2019-06-16 02:01:40
15167,2019-06-16 02:10:50,66,Ehrenströmintie,10.0,Kasarmitori,1413.0,552,2019-06-16 02:01:33
15168,2019-06-16 02:01:48,611,Matinkartanontie,611.0,Matinkartanontie,0.0,16,2019-06-16 02:01:28
15169,2019-06-16 02:09:57,49,Annankatu,1.0,Kaivopuisto,1495.0,512,2019-06-16 02:01:24
15170,2019-06-16 02:05:10,22,Rautatientori / länsi,11.0,Unioninkatu,918.0,234,2019-06-16 02:01:12
15171,2019-06-16 02:06:52,2,Laivasillankatu,161.0,Eteläesplanadi,1137.0,339,2019-06-16 02:01:10
15172,2019-06-16 02:13:02,76,Olympiastadion,118.0,Fleminginkatu,2804.0,712,2019-06-16 02:01:08
15173,2019-06-16 02:13:40,611,Matinkartanontie,581.0,Niittykumpu (M),2466.0,761,2019-06-16 02:00:58
15174,2019-06-16 02:06:57,2,Laivasillankatu,161.0,Eteläesplanadi,1070.0,360,2019-06-16 02:00:52
15175,2019-06-16 02:14:28,24,Mannerheimintie,75.0,Korjaamo,3496.0,832,2019-06-16 02:00:35
15176,2019-06-16 02:01:11,12,Kanavaranta,12.0,Kanavaranta,0.0,41,2019-06-16 02:00:26
15177,2019-06-16 02:22:42,24,Mannerheimintie,86.0,Kuusitie,3595.0,1332,2019-06-16 02:00:26
15178,2019-06-16 02:18:39,501,Hanasaari,61.0,Länsisatamankatu,4482.0,1089,2019-06-16 02:00:26
15179,2019-06-16 02:29:43,39,Ooppera,82.0,Töölöntulli,1603.0,1762,2019-06-16 02:00:20
15180,2019-06-16 02:13:03,40,Hakaniemi (M),75.0,Korjaamo,2492.0,765,2019-06-16 02:00:17
15181,2019-06-16 02:00:53,66,Ehrenströmintie,66.0,Ehrenströmintie,0.0,38,2019-06-16 02:00:13
15182,2019-06-16 02:31:56,19,Rautatientori / itä,142.0,Koskelantie,6003.0,1902,2019-06-16 02:00:10
15183,2019-06-16 02:10:06,49,Annankatu,1.0,Kaivopuisto,1480.0,611,2019-06-16 01:59:50
15184,2019-06-16 02:11:59,6,Hietalahdentori,36.0,Apollonkatu,1980.0,729,2019-06-16 01:59:50
15185,2019-06-16 02:14:38,579,Niittymaa,639.0,Itäportti,2675.0,890,2019-06-16 01:59:47
15186,2019-06-16 02:02:47,44,Sörnäinen (M),128.0,Päijänteentie,578.0,181,2019-06-16 01:59:43
15187,2019-06-16 02:13:38,66,Ehrenströmintie,18.0,Porthania,2129.0,829,2019-06-16 01:59:43
15188,2019-06-16 02:08:49,87,Kustaankatu,78.0,Messeniuksenkatu,2556.0,551,2019-06-16 01:59:34
15189,2019-06-16 02:10:52,66,Ehrenströmintie,10.0,Kasarmitori,1380.0,673,2019-06-16 01:59:34
15190,2019-06-16 02:13:40,66,Ehrenströmintie,18.0,Porthania,2214.0,857,2019-06-16 01:59:21
15191,2019-06-16 02:17:44,6,Hietalahdentori,76.0,Olympiastadion,3175.0,1102,2019-06-16 01:59:19
15192,2019-06-16 02:13:42,66,Ehrenströmintie,18.0,Porthania,2144.0,873,2019-06-16 01:59:05
15193,2019-06-16 02:18:36,40,Hakaniemi (M),58.0,Lauttasaarensilta,4741.0,1170,2019-06-16 01:59:02
15194,2019-06-16 02:10:06,106,Korppaanmäentie,222.0,Huovitie,2278.0,662,2019-06-16 01:59:00
15195,2019-06-16 02:10:52,66,Ehrenströmintie,10.0,Kasarmitori,1424.0,712,2019-06-16 01:58:56
15196,2019-06-16 02:03:01,106,Korppaanmäentie,107.0,Tenholantie,461.0,243,2019-06-16 01:58:55
15197,2019-06-16 02:10:13,7,Designmuseo,1.0,Kaivopuisto,1153.0,675,2019-06-16 01:58:54
15198,2019-06-16 02:13:34,66,Ehrenströmintie,18.0,Porthania,2242.0,877,2019-06-16 01:58:54
15199,2019-06-16 02:10:03,7,Designmuseo,1.0,Kaivopuisto,1161.0,665,2019-06-16 01:58:54
15200,2019-06-16 02:17:02,1,Kaivopuisto,26.0,Kamppi (M),2611.0,1035,2019-06-16 01:58:51
15201,2019-06-16 02:13:39,66,Ehrenströmintie,18.0,Porthania,2119.0,887,2019-06-16 01:58:47
15202,2019-06-16 02:31:54,6,Hietalahdentori,129.0,Pernajantie,5189.0,1985,2019-06-16 01:58:47
15203,2019-06-16 02:11:53,21,Töölönlahdenkatu,114.0,Ratapihantie,2879.0,789,2019-06-16 01:58:39
15204,2019-06-16 02:09:48,30,Itämerentori,54.0,Gyldenintie,2358.0,676,2019-06-16 01:58:28
15205,2019-06-16 02:17:22,106,Korppaanmäentie,45.0,Brahen kenttä,4459.0,1131,2019-06-16 01:58:27
15206,2019-06-16 02:09:12,29,Baana,57.0,Lauttasaaren ostoskeskus,2233.0,644,2019-06-16 01:58:23
15207,2019-06-16 02:02:57,19,Rautatientori / itä,49.0,Annankatu,1145.0,271,2019-06-16 01:58:22
15208,2019-06-16 02:04:19,25,Narinkka,10.0,Kasarmitori,66.0,359,2019-06-16 01:58:19
15209,2019-06-16 02:13:54,8,Vanha kirkkopuisto,76.0,Olympiastadion,2558.0,938,2019-06-16 01:58:11
15210,2019-06-16 02:03:34,23,Kiasma,70.0,Sammonpuistikko,925.0,324,2019-06-16 01:58:06
15211,2019-06-16 02:27:27,54,Gyldenintie,595.0,Westendintie,6401.0,1757,2019-06-16 01:58:05
15212,2019-06-16 02:03:32,23,Kiasma,70.0,Sammonpuistikko,945.0,327,2019-06-16 01:58:01
15213,2019-06-16 02:09:31,19,Rautatientori / itä,116.0,Linnanmäki,2644.0,686,2019-06-16 01:58:01
15214,2019-06-16 02:11:07,78,Messeniuksenkatu,25.0,Narinkka,2487.0,786,2019-06-16 01:57:58
15215,2019-06-16 02:22:35,547,Jämeräntaival,725.0,Rummunlyöjänkatu,5778.0,1478,2019-06-16 01:57:53
15216,2019-06-16 02:05:27,12,Kanavaranta,18.0,Porthania,824.0,455,2019-06-16 01:57:49
15217,2019-06-16 02:01:57,26,Kamppi (M),70.0,Sammonpuistikko,724.0,253,2019-06-16 01:57:40
15218,2019-06-16 02:19:39,260,Herttoniemi (M),284.0,Myllypuro (M),5358.0,1315,2019-06-16 01:57:39
15219,2019-06-16 02:16:29,22,Rautatientori / länsi,134.0,Haukilahdenkatu,4425.0,1136,2019-06-16 01:57:27
15220,2019-06-16 02:28:06,260,Herttoniemi (M),26.0,Kamppi (M),7717.0,1847,2019-06-16 01:57:17
15221,2019-06-16 02:00:50,131,Elimäenkatu,135.0,Velodrominrinne,606.0,215,2019-06-16 01:57:09
15222,2019-06-16 02:01:47,62,Messitytönkatu,61.0,Länsisatamankatu,418.0,274,2019-06-16 01:57:09
15223,2019-06-16 02:01:46,26,Kamppi (M),70.0,Sammonpuistikko,731.0,279,2019-06-16 01:57:02
15224,2019-06-16 01:57:23,19,Rautatientori / itä,19.0,Rautatientori / itä,0.0,17,2019-06-16 01:57:01
15225,2019-06-16 01:57:15,21,Töölönlahdenkatu,21.0,Töölönlahdenkatu,0.0,19,2019-06-16 01:56:52
15226,2019-06-16 02:07:49,34,Kansallismuseo,41.0,Ympyrätalo,1876.0,662,2019-06-16 01:56:41
15227,2019-06-16 02:13:29,8,Vanha kirkkopuisto,76.0,Olympiastadion,2521.0,1002,2019-06-16 01:56:41
15228,2019-06-16 02:09:14,71,Hietaniemenkatu,201.0,Länsisatamankuja,2291.0,757,2019-06-16 01:56:31
15229,2019-06-16 02:05:49,24,Mannerheimintie,29.0,Baana,1666.0,548,2019-06-16 01:56:29
15230,2019-06-16 02:00:43,12,Kanavaranta,161.0,Eteläesplanadi,677.0,259,2019-06-16 01:56:19
15231,2019-06-16 02:23:41,621,Hauenkalliontie,56.0,Luoteisväylä,6765.0,1636,2019-06-16 01:56:18
15232,2019-06-16 02:11:51,115,Venttiilikuja,148.0,Juhana Herttuan tie,4430.0,935,2019-06-16 01:56:14
15233,2019-06-16 01:59:49,161,Eteläesplanadi,12.0,Kanavaranta,686.0,235,2019-06-16 01:55:49
15234,2019-06-16 02:07:04,16,Liisanpuistikko,1.0,Kaivopuisto,2534.0,673,2019-06-16 01:55:47
15235,2019-06-16 02:09:27,621,Hauenkalliontie,635.0,Kuunkatu,2536.0,819,2019-06-16 01:55:43
15236,2019-06-16 02:08:20,24,Mannerheimintie,45.0,Brahen kenttä,2936.0,759,2019-06-16 01:55:36
15237,2019-06-16 01:57:40,37,Töölönkatu,38.0,Töölöntori,275.0,132,2019-06-16 01:55:24
15238,2019-06-16 02:15:28,87,Kustaankatu,75.0,Korjaamo,2269.0,1207,2019-06-16 01:55:18
15239,2019-06-16 02:02:21,47,Vanha Kauppahalli,25.0,Narinkka,1270.0,422,2019-06-16 01:55:14
15240,2019-06-16 01:56:08,34,Kansallismuseo,34.0,Kansallismuseo,10.0,53,2019-06-16 01:55:10
15241,2019-06-16 02:13:30,211,Haagan tori,76.0,Olympiastadion,3773.0,1101,2019-06-16 01:55:04
15242,2019-06-16 02:11:02,34,Kansallismuseo,17.0,Varsapuistikko,2646.0,955,2019-06-16 01:55:01
15243,2019-06-16 02:03:30,12,Kanavaranta,22.0,Rautatientori / länsi,1423.0,512,2019-06-16 01:54:54
15244,2019-06-16 02:11:14,22,Rautatientori / länsi,115.0,Venttiilikuja,3512.0,984,2019-06-16 01:54:48
15245,2019-06-16 02:09:02,41,Ympyrätalo,14.0,Senaatintori,1722.0,856,2019-06-16 01:54:45
15246,2019-06-16 02:12:05,22,Rautatientori / länsi,89.0,Tilkanvierto,4006.0,1045,2019-06-16 01:54:35
15247,2019-06-16 02:15:09,76,Olympiastadion,22.0,Rautatientori / länsi,1886.0,1233,2019-06-16 01:54:31
15248,2019-06-16 01:59:45,87,Kustaankatu,115.0,Venttiilikuja,1157.0,329,2019-06-16 01:54:14
15249,2019-06-16 01:59:17,585,Haukilahdenaukio,581.0,Niittykumpu (M),1239.0,300,2019-06-16 01:54:12
15250,2019-06-16 02:15:04,70,Sammonpuistikko,70.0,Sammonpuistikko,2027.0,1255,2019-06-16 01:54:08
15251,2019-06-16 01:59:56,40,Hakaniemi (M),16.0,Liisanpuistikko,1004.0,346,2019-06-16 01:54:07
15252,2019-06-16 02:00:08,23,Kiasma,29.0,Baana,1437.0,359,2019-06-16 01:54:05
15253,2019-06-16 02:16:10,29,Baana,78.0,Messeniuksenkatu,3018.0,1328,2019-06-16 01:53:58
15254,2019-06-16 02:03:30,205,Ilmalan asema,213.0,Huopalahden asema,2140.0,571,2019-06-16 01:53:55
15255,2019-06-16 02:15:39,23,Kiasma,143.0,Kuikkarinne,4928.0,1311,2019-06-16 01:53:46
15256,2019-06-16 02:03:15,7,Designmuseo,1.0,Kaivopuisto,1208.0,566,2019-06-16 01:53:45
15257,2019-06-16 02:01:39,6,Hietalahdentori,30.0,Itämerentori,1190.0,474,2019-06-16 01:53:41
15258,2019-06-16 02:15:30,282,Karhulantie,241.0,Agronominkatu,5200.0,1306,2019-06-16 01:53:40
15259,2019-06-16 04:50:12,124,Isoisänsilta,27.0,Eerikinkatu,7030.0,10596,2019-06-16 01:53:32
15260,2019-06-16 02:15:58,282,Karhulantie,241.0,Agronominkatu,5482.0,1345,2019-06-16 01:53:27
15261,2019-06-16 02:04:06,12,Kanavaranta,22.0,Rautatientori / länsi,1362.0,640,2019-06-16 01:53:19
15262,2019-06-16 02:05:53,29,Baana,36.0,Apollonkatu,1639.0,755,2019-06-16 01:53:13
15263,2019-06-16 02:20:20,100,Teljäntie,719.0,Säteri,6524.0,1634,2019-06-16 01:53:09
15264,2019-06-16 02:09:44,122,Lintulahdenkatu,3.0,Kapteeninpuistikko,3932.0,995,2019-06-16 01:53:06
15265,2019-06-16 01:59:18,24,Mannerheimintie,48.0,Mastokatu,1813.0,372,2019-06-16 01:53:01
15266,2019-06-16 02:21:00,49,Annankatu,44.0,Sörnäinen (M),4596.0,1678,2019-06-16 01:52:57
15267,2019-06-16 02:04:27,121,Vilhonvuorenkatu,12.0,Kanavaranta,2571.0,696,2019-06-16 01:52:50
15268,2019-06-16 01:56:43,141,Intiankatu,144.0,Käpyläntie,873.0,260,2019-06-16 01:52:22
15269,2019-06-16 02:09:15,243,Mustikkamaa,255.0,Laivalahden puistotie,3235.0,1022,2019-06-16 01:52:12
15270,2019-06-16 02:12:46,124,Isoisänsilta,142.0,Koskelantie,4231.0,1245,2019-06-16 01:51:56
15271,2019-06-16 01:59:12,222,Huovitie,218.0,Pohjois-Haagan asema,1654.0,452,2019-06-16 01:51:36
15272,2019-06-16 02:07:33,111,Esterinportti,122.0,Lintulahdenkatu,3397.0,954,2019-06-16 01:51:25
15273,2019-06-16 02:00:02,129,Pernajantie,39.0,Ooppera,2242.0,513,2019-06-16 01:51:24
15274,2019-06-16 01:55:37,49,Annankatu,1.0,Kaivopuisto,1219.0,258,2019-06-16 01:51:15
15275,2019-06-16 02:01:12,34,Kansallismuseo,77.0,Nordenskiöldinaukio,1762.0,599,2019-06-16 01:51:07
15276,2019-06-16 02:10:32,122,Lintulahdenkatu,25.0,Narinkka,3193.0,1164,2019-06-16 01:51:01
15277,2019-06-16 02:10:39,122,Lintulahdenkatu,25.0,Narinkka,3236.0,1167,2019-06-16 01:51:01
15278,2019-06-16 02:05:52,129,Pernajantie,142.0,Koskelantie,2013.0,887,2019-06-16 01:51:00
15279,2019-06-16 01:58:15,273,Kauppakartanonkuja,270.0,Tulisuontie,1427.0,435,2019-06-16 01:50:57
15280,2019-06-16 02:20:57,49,Annankatu,44.0,Sörnäinen (M),4717.0,1798,2019-06-16 01:50:57
15281,2019-06-16 02:04:57,49,Annankatu,73.0,Kesäkatu,2850.0,839,2019-06-16 01:50:53
15282,2019-06-16 02:02:12,45,Brahen kenttä,36.0,Apollonkatu,2339.0,686,2019-06-16 01:50:45
15283,2019-06-16 01:54:24,243,Mustikkamaa,244.0,Relanderinaukio,904.0,230,2019-06-16 01:50:30
15284,2019-06-16 02:04:24,163,Lehtisaarentie,105.0,Tilkantori,3941.0,838,2019-06-16 01:50:25
15285,2019-06-16 02:10:23,5,Sepänkatu,41.0,Ympyrätalo,4122.0,1196,2019-06-16 01:50:23
15286,2019-06-16 02:02:02,26,Kamppi (M),57.0,Lauttasaaren ostoskeskus,3028.0,697,2019-06-16 01:50:22
15287,2019-06-16 02:17:45,10,Kasarmitori,94.0,Laajalahden aukio,6099.0,1640,2019-06-16 01:50:21
15288,2019-06-16 01:57:08,126,Kalasatama (M),119.0,Gebhardinaukio,1214.0,409,2019-06-16 01:50:15
15289,2019-06-16 02:15:16,531,Keilaranta,91.0,Seurasaari,3814.0,1503,2019-06-16 01:50:08
15290,2019-06-16 01:58:23,39,Ooppera,80.0,Jäähalli,925.0,498,2019-06-16 01:50:00
15291,2019-06-16 02:06:07,208,Valimotie,707.0,Majurinkulma,4198.0,968,2019-06-16 01:49:54
15292,2019-06-16 01:58:02,39,Ooppera,80.0,Jäähalli,965.0,493,2019-06-16 01:49:46
15293,2019-06-16 01:52:05,108,Radiokatu,205.0,Ilmalan asema,402.0,143,2019-06-16 01:49:37
15294,2019-06-16 02:11:07,228,Kustaankartano,213.0,Huopalahden asema,5333.0,1291,2019-06-16 01:49:32
15295,2019-06-16 02:04:36,44,Sörnäinen (M),137.0,Arabian kauppakeskus,2095.0,900,2019-06-16 01:49:31
15296,2019-06-16 02:08:04,639,Itäportti,645.0,Piispankallio,2181.0,1112,2019-06-16 01:49:31
15297,2019-06-16 02:07:22,132,Hollolantie,25.0,Narinkka,3659.0,1067,2019-06-16 01:49:31
15298,2019-06-16 01:58:45,39,Ooppera,80.0,Jäähalli,971.0,561,2019-06-16 01:49:20
15299,2019-06-16 02:00:37,49,Annankatu,49.0,Annankatu,2.0,685,2019-06-16 01:49:09
15300,2019-06-16 02:03:14,41,Ympyrätalo,30.0,Itämerentori,3667.0,843,2019-06-16 01:49:06
15301,2019-06-16 02:06:15,82,Töölöntulli,93.0,Torpanranta,3171.0,1030,2019-06-16 01:49:01
15302,2019-06-16 01:58:02,39,Ooppera,80.0,Jäähalli,963.0,539,2019-06-16 01:49:01
15303,2019-06-16 02:05:42,54,Gyldenintie,54.0,Gyldenintie,3183.0,998,2019-06-16 01:49:00
15304,2019-06-16 02:05:09,82,Töölöntulli,93.0,Torpanranta,3156.0,983,2019-06-16 01:48:41
15305,2019-06-16 02:08:19,132,Hollolantie,25.0,Narinkka,3683.0,1180,2019-06-16 01:48:35
15306,2019-06-16 02:03:04,5,Sepänkatu,37.0,Töölönkatu,3238.0,866,2019-06-16 01:48:34
15307,2019-06-16 02:03:08,5,Sepänkatu,37.0,Töölönkatu,3224.0,872,2019-06-16 01:48:32
15308,2019-06-16 01:53:52,629,Piispanportti,615.0,Tiistiläntie,1147.0,323,2019-06-16 01:48:28
15309,2019-06-16 02:06:16,82,Töölöntulli,93.0,Torpanranta,3136.0,1071,2019-06-16 01:48:21
15310,2019-06-16 01:56:24,40,Hakaniemi (M),122.0,Lintulahdenkatu,1212.0,483,2019-06-16 01:48:20
15311,2019-06-16 02:05:36,82,Töölöntulli,93.0,Torpanranta,3087.0,1034,2019-06-16 01:48:18
15312,2019-06-16 02:01:50,44,Sörnäinen (M),7.0,Designmuseo,3152.0,811,2019-06-16 01:48:14
15313,2019-06-16 02:06:15,82,Töölöntulli,93.0,Torpanranta,3128.0,1081,2019-06-16 01:48:10
15314,2019-06-16 02:00:24,25,Narinkka,35.0,Cygnaeuksenkatu,699.0,177,2019-06-16 01:48:09
15315,2019-06-16 02:04:32,131,Elimäenkatu,29.0,Baana,4833.0,983,2019-06-16 01:48:03
15316,2019-06-16 01:53:36,23,Kiasma,34.0,Kansallismuseo,475.0,330,2019-06-16 01:48:02
15317,2019-06-16 01:59:55,119,Gebhardinaukio,122.0,Lintulahdenkatu,1518.0,711,2019-06-16 01:48:01
15318,2019-06-16 01:54:28,92,Saunalahdentie,94.0,Laajalahden aukio,1228.0,395,2019-06-16 01:47:49
15319,2019-06-16 02:05:34,49,Annankatu,74.0,Rajasaarentie,3220.0,1065,2019-06-16 01:47:44
15320,2019-06-16 02:13:59,25,Narinkka,95.0,Munkkiniemen aukio,4770.0,1577,2019-06-16 01:47:38
15321,2019-06-16 02:09:11,36,Apollonkatu,41.0,Ympyrätalo,3393.0,1291,2019-06-16 01:47:36
15322,2019-06-16 02:48:48,43,Karhupuisto,137.0,Arabian kauppakeskus,3499.0,3674,2019-06-16 01:47:28
15323,2019-06-16 01:52:28,557,Louhentori,523.0,Ahertajantie,994.0,303,2019-06-16 01:47:21
15324,2019-06-16 02:09:02,701,Gallen-Kallelan tie,82.0,Töölöntulli,4525.0,1297,2019-06-16 01:47:20
15325,2019-06-16 01:56:56,11,Unioninkatu,11.0,Unioninkatu,73.0,585,2019-06-16 01:47:06
15326,2019-06-16 01:56:15,1,Kaivopuisto,24.0,Mannerheimintie,1692.0,548,2019-06-16 01:47:02
15327,2019-06-16 02:02:21,123,Näkinsilta,4.0,Viiskulma,3101.0,915,2019-06-16 01:47:02
15328,2019-06-16 01:56:17,21,Töölönlahdenkatu,76.0,Olympiastadion,1645.0,570,2019-06-16 01:46:42
15329,2019-06-16 02:07:49,227,Kylävoudintie,209.0,Takomotie,6090.0,1265,2019-06-16 01:46:41
15330,2019-06-16 02:08:26,23,Kiasma,45.0,Brahen kenttä,2871.0,1307,2019-06-16 01:46:38
15331,2019-06-16 02:02:39,94,Laajalahden aukio,208.0,Valimotie,2481.0,969,2019-06-16 01:46:25
15332,2019-06-16 01:59:04,23,Kiasma,122.0,Lintulahdenkatu,2583.0,755,2019-06-16 01:46:24
15333,2019-06-16 01:56:09,21,Töölönlahdenkatu,76.0,Olympiastadion,1706.0,585,2019-06-16 01:46:23
15334,2019-06-16 01:57:54,115,Venttiilikuja,109.0,Hertanmäenkatu,1713.0,707,2019-06-16 01:46:03
15335,2019-06-16 01:54:53,21,Töölönlahdenkatu,8.0,Vanha kirkkopuisto,1139.0,527,2019-06-16 01:46:02
15336,2019-06-16 02:08:34,23,Kiasma,45.0,Brahen kenttä,2732.0,1352,2019-06-16 01:45:58
15337,2019-06-16 02:27:45,43,Karhupuisto,211.0,Haagan tori,5531.0,2514,2019-06-16 01:45:46
15338,2019-06-16 01:45:54,163,Lehtisaarentie,163.0,Lehtisaarentie,0.0,11,2019-06-16 01:45:41
15339,2019-06-16 01:51:32,547,Jämeräntaival,533.0,Tekniikantie,1039.0,351,2019-06-16 01:45:38
15340,2019-06-16 01:53:39,26,Kamppi (M),61.0,Länsisatamankatu,1952.0,487,2019-06-16 01:45:29
15341,2019-06-16 01:52:33,547,Jämeräntaival,533.0,Tekniikantie,1041.0,428,2019-06-16 01:45:22
15342,2019-06-16 01:49:05,63,Jätkäsaarenlaituri,28.0,Lastenlehto,557.0,224,2019-06-16 01:45:18
15343,2019-06-16 01:54:29,635,Kuunkatu,617.0,Tiistinkallio,2562.0,553,2019-06-16 01:45:11
15344,2019-06-16 01:58:28,134,Haukilahdenkatu,132.0,Hollolantie,1470.0,802,2019-06-16 01:45:02
15345,2019-06-16 02:07:54,259,Petter Wetterin tie,254.0,Agnetankuja,4053.0,1371,2019-06-16 01:45:01
15346,2019-06-16 02:27:07,43,Karhupuisto,211.0,Haagan tori,5515.0,2521,2019-06-16 01:45:00
15347,2019-06-16 02:22:16,43,Karhupuisto,105.0,Tilkantori,4741.0,2232,2019-06-16 01:44:58
15348,2019-06-16 01:48:49,118,Fleminginkatu,44.0,Sörnäinen (M),615.0,234,2019-06-16 01:44:53
15349,2019-06-16 02:02:50,26,Kamppi (M),86.0,Kuusitie,3820.0,1076,2019-06-16 01:44:50
15350,2019-06-16 01:53:46,34,Kansallismuseo,78.0,Messeniuksenkatu,1970.0,536,2019-06-16 01:44:46
15351,2019-06-16 01:48:44,118,Fleminginkatu,44.0,Sörnäinen (M),573.0,239,2019-06-16 01:44:39
15352,2019-06-16 01:53:15,49,Annankatu,64.0,Tyynenmerenkatu,1907.0,513,2019-06-16 01:44:38
15353,2019-06-16 01:50:20,26,Kamppi (M),36.0,Apollonkatu,1104.0,356,2019-06-16 01:44:20
15354,2019-06-16 02:08:00,131,Elimäenkatu,5.0,Sepänkatu,5596.0,1420,2019-06-16 01:44:18
15355,2019-06-16 02:03:24,579,Niittymaa,511.0,Sateentie,2717.0,1146,2019-06-16 01:44:16
15356,2019-06-16 01:52:51,40,Hakaniemi (M),121.0,Vilhonvuorenkatu,1645.0,509,2019-06-16 01:44:16
15357,2019-06-16 01:48:15,70,Sammonpuistikko,26.0,Kamppi (M),812.0,253,2019-06-16 01:43:58
15358,2019-06-16 01:58:10,127,Teurastamo,139.0,Kaironkatu,2991.0,849,2019-06-16 01:43:56
15359,2019-06-16 01:49:06,583,Haukilahdenkatu,591.0,Mellstenintie,0.0,313,2019-06-16 01:43:51
15360,2019-06-16 02:08:23,66,Ehrenströmintie,126.0,Kalasatama (M),5523.0,1472,2019-06-16 01:43:47
15361,2019-06-16 02:00:55,65,Hylkeenpyytäjänkatu,71.0,Hietaniemenkatu,3148.0,1031,2019-06-16 01:43:40
15362,2019-06-16 01:49:44,39,Ooppera,45.0,Brahen kenttä,1593.0,363,2019-06-16 01:43:39
15363,2019-06-16 01:48:09,19,Rautatientori / itä,25.0,Narinkka,511.0,267,2019-06-16 01:43:39
15364,2019-06-16 02:00:19,19,Rautatientori / itä,201.0,Länsisatamankuja,2958.0,997,2019-06-16 01:43:38
15365,2019-06-16 02:00:21,70,Sammonpuistikko,119.0,Gebhardinaukio,3598.0,1002,2019-06-16 01:43:36
15366,2019-06-16 01:51:39,727,Ratsutori,707.0,Majurinkulma,1343.0,482,2019-06-16 01:43:32
15367,2019-06-16 01:53:57,23,Kiasma,78.0,Messeniuksenkatu,2248.0,627,2019-06-16 01:43:29
15368,2019-06-16 01:48:03,30,Itämerentori,201.0,Länsisatamankuja,892.0,276,2019-06-16 01:43:23
15369,2019-06-16 01:49:28,129,Pernajantie,137.0,Arabian kauppakeskus,1196.0,363,2019-06-16 01:43:21
15370,2019-06-16 01:52:09,18,Porthania,22.0,Rautatientori / länsi,588.0,530,2019-06-16 01:43:15
15371,2019-06-16 01:46:54,31,Marian sairaala,71.0,Hietaniemenkatu,928.0,221,2019-06-16 01:43:12
